序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1976,245928847457,246698897200,二级评论,34147436,死海文叔,6,男,他这次是代表广泛民意上去的，改革可以说有自下而上的基础，但加上马斯克这个上层代表的话就不太好说了,2024-11-09 12:38:49,0,0,愿你的灵魂永远崇高,湖南,否,https://i2.hdslb.com/bfs/face/dea077987af25014ed044634e10b9817ee8b8136.jpg
1977,246318761488,246408959857,二级评论,327376859,arithman,6,男,回复 @顶级圣光术 : 讲道理川普摧毁深沉政府对于普通人是好事吧，马斯克在美国政府推进广进计划减少政府开支不是减轻普通人税收压力吗？,2024-11-09 15:02:26,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1978,245928847457,246415928817,二级评论,1573311495,落日又升,5,保密,你这近代史学的似乎也感觉一般[滑稽],2024-11-09 16:27:06,0,0,,陕西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1979,245928847457,246724415968,二级评论,343672114,xiaozxiaozzzz,5,保密,发动川卫队自下而上,2024-11-09 18:09:49,0,0,,北京,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
1980,245928847457,246724482016,二级评论,492751522,潘多拉-亚萨克,5,保密,历史经验不是万能的，仅靠近代史无法预测现代社会文明发展的轨迹,2024-11-09 18:11:29,0,0,,浙江,是,https://i1.hdslb.com/bfs/face/eefa2da385320d74c575edaa3f371fdc10cb78fa.jpg
1981,245928847457,246424425297,二级评论,393278062,账号已注销,0,保密,"并不是自上而下肯定干不成，而是在国家的某个阶段，大概率干不成。

如果是很有权威的开国雄主，或者国家属于上升期，统治阶层比较团结，其实是能干成的，历史上有成功的例子。

但如果国家属于下降趋势中，本来就是蛋糕减少，各派系纷争不断，又缺乏权威领袖，那么大概率是干不成的。

美国现在的状况干这个事，等于一台破车狂奔在山区的下坡路上，还不能停车。

这时候马斯克说，我们搞个大活，把发动机和变速箱修一修。

这样，这辆车跑得就更快了。[呲牙]

我们只能说，请加大力度，重拳出击。[doge_金箍]",2024-11-09 20:10:34,0,0,,山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1982,245928847457,246438150673,二级评论,93819271,Ys4108,6,保密,那叫革命,2024-11-10 02:57:41,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/dea9d38b1f2188f2c5c64f380ae19eec44bf3cf8.jpg
1983,245928847457,246762171728,二级评论,3546645532772812,川宝日记本,4,男,总统是美国人投票选出来的，他的改革还不是上下一心？,2024-11-10 07:11:32,0,0,,新疆,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1984,246210105248,246482765745,二级评论,14323853,美国国父路易十六,6,男,回复 @豌豆射手龙马 :这是历史，又不是迷信。,2024-11-10 12:50:12,0,0,,北京,是,http://i2.hdslb.com/bfs/face/31890d96da5572667b0b5b8e5719f02e8fc76afc.jpg
1985,246438954048,246482920113,二级评论,14323853,美国国父路易十六,6,男,回复 @有趣他信了哈哈哈啊 :妥协还搞刺杀？,2024-11-10 12:51:52,0,0,,北京,是,http://i2.hdslb.com/bfs/face/31890d96da5572667b0b5b8e5719f02e8fc76afc.jpg
1986,245928847457,246499751265,二级评论,439351573,猫雷大禅师,6,保密,自上而下的改革，和自下而上的革命比起来相对温和当然不彻底有隐患且漫长，但是起码平稳,2024-11-10 16:23:53,0,0,,上海,是,https://i1.hdslb.com/bfs/face/34b0feeb226781b5a89e992c45616b70edbc9fbd.jpg
1987,245928847457,246507974353,二级评论,12727987,misakiakino,6,保密,伊朗当初从世俗化亲美一夜回到原教旨主义政府难道不是自上而下？难道不够彻底？,2024-11-10 21:31:41,0,0,,日本,否,https://i1.hdslb.com/bfs/face/37041064a9247e0316b7a249c1af76961e6d766c.jpg
1988,245928847457,246509284097,二级评论,182899761,CMDQCER,6,保密,几岁了？,2024-11-10 23:02:22,0,0,,福建,否,https://i0.hdslb.com/bfs/face/6dee999ee57a86bc7d49bbd52486f0edee962392.jpg
1989,245928847457,246823184336,二级评论,394437522,爆仓猎人,4,男,错！有榜样！,2024-11-11 02:10:45,0,0,T+0竞技运动爱好者,广东,否,https://i0.hdslb.com/bfs/face/9ccc7ef7bacc7e854d4f6a46add8eb3f45a484ca.jpg
1990,245928847457,246826285232,二级评论,21574611,氦怕币,6,男,学历史不要把自己学成偏激的模样,2024-11-11 03:03:03,0,0,Become your triumphal arch.,安徽,是,https://i0.hdslb.com/bfs/face/7891c8f4832104eb92bdb99823c218ab6c31f9cd.jpg
1991,245928847457,246826359424,二级评论,21574611,氦怕币,6,男,革命和改革是不一样的 国体也是不一样的,2024-11-11 03:03:32,0,0,Become your triumphal arch.,安徽,是,https://i0.hdslb.com/bfs/face/7891c8f4832104eb92bdb99823c218ab6c31f9cd.jpg
1992,245928847457,246524870065,二级评论,510730278,躲被窝看小电影,5,保密,下面改革叫罪犯，反政府,2024-11-11 04:31:05,0,0,身高这种东西，大家都是一米多有什么好问的o(╯□╰)o,湖南,否,https://i0.hdslb.com/bfs/face/7908c9710dc0f412a67521493ae6127df224049a.jpg
1993,246359623952,246691587553,二级评论,25238758,千山鸟飞万径人踪,4,保密,回复 @月与花与草 : 所以沙特不算一个现代国家，大量的封建残余,2024-11-13 08:14:59,0,0,,上海,是,https://i1.hdslb.com/bfs/face/347031846425b64c0d421e634e3e796c8ee5d440.jpg
1994,245928847457,246725075265,二级评论,32629278,相麻可可亚,6,保密,"是没有自下而上的革命彻底。
但历史上，先进行自上而下的改革，至少可以先把还没改变的国家痛打一顿，不是吗？",2024-11-13 15:14:31,0,0,,福建,是,https://i0.hdslb.com/bfs/face/a2590f757651e8f7a74272aee3d418f763c3ddac.jpg
1995,246725075265,246727790801,二级评论,234998577,是有点不服,5,保密,回复 @相麻可可亚 :确实，自下而上就是革命了，自上而下虽然不彻底，至少可以续命，如果一直能够出一个手腕足够强的人，这又何尝不是一种革命呢？,2024-11-13 15:46:14,0,0,,四川,否,https://i0.hdslb.com/bfs/face/3e7f58d42a50f06a0fde5bfbad26bc3d7b588487.jpg
1996,245928847457,246759281745,二级评论,34889658,Lwoyuan,5,保密,川普难道不是民众选上去的？他的改革不都是MAGA想要的？可真不是一群精英闭门决定的。,2024-11-14 04:49:40,0,0,,北京,否,https://i0.hdslb.com/bfs/face/1ce2dd048cc105968f183c82e94feb4e326756cd.jpg
1997,245928847457,247145077248,二级评论,15986601,余大嘴式遥遥领先,6,保密,反人性的都会失败[吃瓜],2024-11-15 00:52:35,0,0,,浙江,是,https://i0.hdslb.com/bfs/face/da613905fc51639ad134c8bcb100764e5d496082.jpg
1998,245928847457,246857581969,二级评论,2286083,咸蛋玉米炒饭,6,保密,[辣眼睛]自下而上不就是造反吗？,2024-11-15 09:21:07,0,0,好像要用来记录日常？,广东,否,https://i2.hdslb.com/bfs/face/4651242a8fc1defa4efc5a947288c4ed558fcbe3.jpg
1999,245928847457,247187216432,二级评论,11254005,请你不要这样OvO,6,男,所有的改革都是自上而下的，革命才是自下而上的,2024-11-15 10:46:08,0,0,立志成为一个马克思主义者，主要分享红旗杂志的文章,江苏,否,https://i0.hdslb.com/bfs/face/9114bba75ea731fd17f7032709d49e99d58f81ab.jpg
2000,245928847457,247492710384,二级评论,389269249,wululu小牧师,5,男,明治维新，难道不是至上而下的变革？,2024-11-19 00:52:50,0,0,,上海,是,https://i1.hdslb.com/bfs/face/504ddcb6667e628c261a4176701570de8e78b86f.jpg
2001,245928847457,247161452625,二级评论,9377550,Powiee,6,男,你是分不清改革和革命,2024-11-19 01:56:17,0,0, 破站纯路人,重庆,否,https://i0.hdslb.com/bfs/face/5d8bc9891fbf3cc6e34b42397d38c69b68af2347.jpg
2002,245928847457,247497619440,二级评论,1732646041,Yrewq13355y,3,保密,他被选举出来的，就是自下而上了,2024-11-19 02:24:30,0,0,,四川,否,https://i1.hdslb.com/bfs/face/dec4a419c0252179751734d723998fb52046cc04.jpg
2003,246025050865,247240623761,二级评论,12850455,Astinus410,5,保密,回复 @叱咤月海鱼鱼_猫 :其实本来就是一码事，都是重新分蛋糕而已，从上往下，如果激烈了一样打仗，南北战争就这样来的,2024-11-20 01:45:45,0,0,,四川,否,https://i0.hdslb.com/bfs/face/7b2d3ab972b3f7cafe380dfc0a12b8121858c5df.jpg
2004,245928847457,247583663552,二级评论,10443934,北辰照枫林,6,男,自下而上不是革命吗,2024-11-20 03:06:13,0,0,奋斗的胖子,吉林,否,https://i1.hdslb.com/bfs/face/962ac8ebc71eb887be08ff348587d61cf8ff7da4.jpg
2005,245928847457,247590786992,二级评论,3461578894608526,Justifice,5,保密,自上而下不成功是因为近代史上层本来就不是代表人民的利益，自然不能指望他们成事,2024-11-20 04:35:24,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2006,245928847457,247775207904,二级评论,130960422,原超影,4,保密,还有这么多人点赞，可怕,2024-11-22 08:58:39,0,0,致力于原创+有创意的影视视频内容,中国台湾,否,https://i0.hdslb.com/bfs/face/7aa100185fb816f17c052193b3d1e2922c1d04ed.jpg
2007,245928847457,247428979441,二级评论,38323260,风冥-犹格,6,男,自上而下是改革，自下而上是革命，现代史学了个鸡毛,2024-11-22 09:00:35,0,0,吾之荣耀即忠诚,山东,否,https://i0.hdslb.com/bfs/face/317edfd0e8f31419c43ba254dbfc1d954f1292bc.jpg
2008,245928847457,250254961408,二级评论,502962904,Gollus,5,保密,学过政治哲学的都知道 绝大多数自下而上改革也会失败，伴随的暴力因素和社会道德解体比自上而下更强烈，民主社会本身就有自下而上改革的基础,2024-12-21 02:23:22,0,0,自由  自律   自立  自尊 自谦,湖北,否,https://i1.hdslb.com/bfs/face/7f06040722c7179536f62bf294efa424f192d5ef.jpg
2009,246334902576,249785089377,二级评论,387628463,赛诺阿波卡利斯,5,男,回复 @爱吃烧烤的饭桶 :可是，特朗普在2000年就开始竞选了，2016年才正式当选，这能是他的问题？拜登作为最年轻的美国国会议员，也是78岁才当上总统，他不想早点当总统？,2024-12-21 02:58:50,0,0,"大一在读，不定时更新
（格言：假如这世间竟无一炬火，那我就是唯一的光）",广东,是,https://i2.hdslb.com/bfs/face/b89c1c2c29f7844e97b523cf8ade5544fb2f4507.jpg
2010,245928847457,249786499841,二级评论,176442980,云秋qwq,5,男,如果成了就是创造历史了[doge],2024-12-21 03:18:47,0,0,此生无悔,广东,否,https://i2.hdslb.com/bfs/face/e8d6af63c7b9a85439fff6978f016241289c0e9b.jpg
2011,245953556273,250266284880,二级评论,149204837,所有旳命輪,6,保密,回复 @水客行舟 :那叫做革命,2024-12-21 04:47:25,0,0,,广东,是,http://i2.hdslb.com/bfs/face/08963a23c0c71498478121cccb9d055aa1755eb1.jpg
2012,245928847457,249865486929,二级评论,3493257153612550,舟负笈,5,男,那是革命吧[tv_doge],2024-12-22 01:33:21,0,0,快学习,山西,否,https://i1.hdslb.com/bfs/face/40e56e792d96b306ee53cc4c669b0e6a18a874aa.jpg
2013,245928847457,250344848256,二级评论,508997500,傻dddd,5,保密,装什么呢,2024-12-22 02:11:19,0,0,,山东,否,https://i1.hdslb.com/bfs/face/4b5b5485a2a9997d4ec0c0b6199a035daf5ac3de.jpg
2014,246147229825,249884910369,二级评论,625462964,丶陌路生境无人烟,5,保密,回复 @你们问的那些问题啊 :教科书说的，你说谁说的?自下而上有不暴力的手段吗？自上而下有几个暴力手段的?这都搞不清楚还谈什么,2024-12-22 06:01:07,0,0,,安徽,否,https://i2.hdslb.com/bfs/face/26fd630a678d35d7623359470f3223abd87be447.jpg
2015,0,246208794352,一级评论,3546668599347431,都会更丰富1455,4,保密,特朗普是美国民主 和美国宪法的最大威胁  他不会当选,2024-11-03 11:48:55,1,1,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2016,246208794352,245932634657,二级评论,2032064880,Oboroge,5,保密,转人工,2024-11-03 12:43:31,0,1,我们的目标一定要实现，我们的目标一定能实现。,湖北,否,https://i0.hdslb.com/bfs/face/5da3ce7b4ecc5b59b1a8f6254c2d3052b77b609d.jpg
2017,0,245928374753,一级评论,561797397,Stephenmin,5,保密,削藩[doge],2024-11-03 11:48:29,0,1,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2018,0,245928415921,一级评论,92443254,贝加尔hu,6,男,特朗普绝无可能再次上台…………,2024-11-03 11:47:19,0,1,,浙江,否,https://i0.hdslb.com/bfs/face/0e550d4e05aa7af512a40461d3bad0e12fd3568a.jpg
2019,0,245928215873,一级评论,418451495,林莫遥-,5,保密,建制派的移除对中美交流有什么影响,2024-11-03 11:45:58,0,1,,福建,是,https://i2.hdslb.com/bfs/face/286b6da0ab424852fe9d0ef2359949c2c379ba3a.jpg
2020,0,245928189217,一级评论,2099455355,多喝热水-少说搔话,5,男,[大哭]点进来的时候突然弹出投票点错了,2024-11-03 11:44:51,0,1,,广东,否,https://i2.hdslb.com/bfs/face/5f9051258a50eafca5eed68447ef75a397f192bd.jpg
2021,0,246208488960,一级评论,25103444,天使祝福的神,5,保密,川普这时候得罪着得罪那，实在是不明智,2024-11-03 11:44:06,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2022,0,246208200832,一级评论,3546393310398937,秋水共长天-_,3,保密,没什么意义，上层建筑改革无法改变底层逻辑,2024-11-03 11:42:20,0,2,,四川,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
2023,0,245927818945,一级评论,60675160,yafengyao,6,保密,RFK[妙啊],2024-11-03 11:41:14,0,1,,马来西亚,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
2024,0,246207610096,一级评论,3493136749824242,可可王王王,4,保密,是人就不可能放弃权利，特朗普，马斯克等人想独揽大权，做数字时代的皇王。,2024-11-03 11:33:46,0,1,,内蒙古,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2025,0,246207554768,一级评论,403978137,阿诺咯欧克,6,男,哇😯,2024-11-03 11:32:57,0,1,,江苏,是,https://i0.hdslb.com/bfs/face/021a8fadafb86273cf6ad6607aba8668ff4b3472.jpg
2026,0,245927180849,一级评论,7459787,超级龙卷风,6,保密,学米莱，直接砍部门就行,2024-11-03 11:32:56,0,3,,上海,否,http://i2.hdslb.com/bfs/face/b98b60e216d79b7a62bd1333885820918e12bdf2.jpg
2027,0,246206978400,一级评论,650375646,马攸米,4,保密,2025计划迟早会来的，应该还会加上对犹太人的政策,2024-11-03 11:26:28,0,1,,北京,否,https://i0.hdslb.com/bfs/face/ab65e1746c396e0a0e311a8fd9c15c9ba51f630a.jpg
2028,0,245926276529,一级评论,24731895,山元青,6,保密,懂王还是年龄大了，可能没那么多精力时间搞这些了,2024-11-03 11:21:40,2,14,,四川,是,https://i0.hdslb.com/bfs/face/13934cdc25015a0aac46014ca56cf5a0be7ac791.jpg
2029,245926276529,245927217745,二级评论,3631889,修SI,6,男,这是交给马斯克做的,2024-11-03 11:31:47,0,5,这个人懒死了，什么都没有写(´･ _ ･ `)……才怪,广东,是,https://i2.hdslb.com/bfs/face/2d1e7e933b9abaed87be5807a2c320a06e3328eb.jpg
2030,245927217745,246341797553,二级评论,19998683,MuMuyiyi,6,保密,回复 @修SI :而且还有万斯,2024-11-08 21:49:45,0,3,特立独行       疏离人群      喜欢学习各种东西       爱美       超喜欢英语和唱歌       我是双鱼座,北京,是,https://i2.hdslb.com/bfs/face/1e9b040462a0a7342b0fe4f707238ad24df9b80a.jpg
2031,0,245925829601,一级评论,501982062,韭菜炒鸡蛋56,4,保密,热乎,2024-11-03 11:14:45,0,1,,安徽,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
2032,0,246206008848,一级评论,177675400,司摩棱斯克,6,保密,上一次川普直到离任，很多高级官僚位置都是空缺的，这次川普上台，不再是一个政治素人了，他的后面有一个巨大的团队，能够做到上一任很多想做缺没能做成的事。美国政府公务员系统大规模裁员重组应该是川普上台第一个最重要的任务,2024-11-03 11:13:01,24,1059,,重庆,否,https://i1.hdslb.com/bfs/face/b59702ff8264ec1916e62298b4251d387688dd5d.jpg
2033,246206008848,245932598001,二级评论,64656661,星月影随,6,男,具有国内执法权的fbi和国土安全部 被民主党掌握在手中 共和党传统上控制国防部和cia 前者主内 后者主外 共和党裁不了联邦政府,2024-11-03 12:42:24,0,29,,广东,否,https://i1.hdslb.com/bfs/face/2b7f881c3abb30ca74a928081c20561b087cb83c.jpg
2034,246206008848,245949932177,二级评论,12328666,安东尼的信,6,保密,“我们增加2000名员工，是为了裁剪200名冗员份额” —— Sir 汉弗莱·阿普比,2024-11-03 16:19:14,0,191,一个被工作异化了的人,上海,是,https://i1.hdslb.com/bfs/face/adbdb0c995c21d3b07b29d5e2e3bd77574d59dc9.jpg
2035,246206008848,245958905489,二级评论,509252571,bili_70353136383,5,男,正因如此，他不会成功！因为今年的投票率很高，很多贫民也来投票了！他一个小团体斗不过整个米国[doge],2024-11-03 22:11:09,0,26,,广东,否,https://i0.hdslb.com/bfs/face/e743bee08275b86a1c206effbed4ed41964a977e.jpg
2036,245949932177,245959782385,二级评论,1439773,疯狂巴里,6,保密,回复 @安东尼的信 :增加的2000都是川普的人[OK],2024-11-03 23:08:20,0,9,,广东,否,https://i1.hdslb.com/bfs/face/45ba8e6b113cec7a04efd133c49dd8196cad42ba.jpg
2037,245959782385,245963966321,二级评论,1293560,撞开生活的泥头车,6,保密,回复 @疯狂巴里 :川普得先有2000人，这玩意不是大街上耗子，抓就有。而是进入一旦公务员系统，他们的利益就与公务员系统绑定了，谁会反对自己？,2024-11-04 01:09:16,0,44,,河北,否,https://i2.hdslb.com/bfs/face/c44623897fd12052f8c837a940605b32391712fd.jpg
2038,245963966321,246264171200,二级评论,488115502,星缘keep,6,保密,回复 @撞开生活的泥头车 :要的就是插入自己的人而已，他又不反对公务员，只是里面没自己人罢了[吃瓜],2024-11-04 05:48:13,0,38,理中客中立者不要藏着自己的偏心去掩饰自己的目的，直白的展现自己的立场，也是人自信表现。非要举大旗标榜的话与你所看不起的人有什么区别呢,浙江,是,https://i1.hdslb.com/bfs/face/d60a4fd89ceb94a61481ce0ee1cf9abdd352879f.jpg
