序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
4882,246617429296,246332263505,二级评论,32320389,天鹅少女源千雪,6,保密,回复 @亦忆为何 :党内竞争登子不可能输哈哈姐的，哈里斯党内初选一轮游滚蛋了，如果不是懂王遇刺那次影响力太大，登子应该不会被换掉，换哈里斯也是因为形势所迫，她毕竟是副总统能沾点登子时期执政的红利，属于没人能换只能让她硬上了,2024-11-08 16:19:50,0,25,定位辅助实则输出的s级神器使,四川,否,https://i0.hdslb.com/bfs/face/46747caa1c397d4c2b0f6f9fc24f0ec4fb0cd963.jpg
4883,246332263505,246334054081,二级评论,1705067772,豆豆-1219-,5,保密,回复 @天鹅少女源千雪 :让她上主要是因为她是副总统，能名正言顺地继承登子的竞选资金[笑哭],2024-11-08 16:50:21,0,23,,河南,是,https://i0.hdslb.com/bfs/face/e62a2daccfedb52d41295e52e280068ad325f3ad.webp
4884,246332263505,246337491425,二级评论,24105560,Villkiss0,6,保密,回复 @天鹅少女源千雪 :能让哈里斯初选就不过却提上来的人多少还是拜登不好对付的,2024-11-08 18:05:08,0,0,You never know ,湖南,是,https://i2.hdslb.com/bfs/face/fdec6a84f3c75a9fd2f7fc2e84bd2a01267c046a.jpg
4885,246611769424,246340269905,二级评论,2038298467,华是年花,5,保密,哈哈上台，他得嘎，而且背负所有的骂名，估计资产什么的都没有。儿子可能会放出来，但是他不在看着，估计他儿子得过得很苦。,2024-11-08 19:52:13,0,7,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
4886,246334054081,246640220688,二级评论,22797243,覆海归离,6,男,回复 @柳梢青1219 :她能当上这个副总统本身就有问题，当初无论辩论还是投票都被人爆杀了,2024-11-08 20:10:07,0,5,,山东,否,https://i0.hdslb.com/bfs/face/6e2271e0d13068d3d7fafa1f66675dc3f552debf.jpg
4887,246618645472,246426148337,二级评论,1852231878,铭哥-Sir,5,男,回复 @吧啦啊啦熊 :真有可能，因为理论上退休后的总统还会去参加自己的白宫画像揭晓,2024-11-09 22:23:52,0,2,良民,甘肃,否,https://i0.hdslb.com/bfs/face/79d1f4ba278a27a446ba0aa3508b4289e9d09b44.jpg
4888,0,246312568625,一级评论,663853,Death。-黎雨,6,保密,看微表情拜登是真心高兴，手也不抖了气也不窜了[doge],2024-11-08 12:22:32,14,8550,,天津,是,https://i1.hdslb.com/bfs/face/7bb26ebb57409c3f5203e10ccef8789297a31e80.jpg
4889,246312568625,246315879377,二级评论,3546783818975861,将军的小跟班吖,4,保密,https://b23.tv/Qz9oNDy,2024-11-08 13:02:45,0,133,,湖北,否,https://i2.hdslb.com/bfs/face/c8ab9c8970298e3647af1d52b50ca233790cdfdf.jpg
4890,246312568625,246615266432,二级评论,17154301,xiaotaitai,6,男,终于不用装傻充愣了 开心[doge],2024-11-08 13:08:17,0,349,,浙江,是,https://i1.hdslb.com/bfs/face/a809a3b8407840ae00032360108261fcf503d38a.jpg
4891,246312568625,246617189744,二级评论,110663608,英勇无比的大能猫,6,保密,因为这些总不能甩锅给我了吧。,2024-11-08 13:30:38,0,151,学习，努力挣钱，娶漂亮媳妇；学习，努力挣钱，娶漂亮媳妇；学习，努力挣钱，娶漂亮媳妇。,江苏,否,https://i1.hdslb.com/bfs/face/cff900ee378a8b00ab44f2c33862a21f75c02427.jpg
4892,246312568625,246618225008,二级评论,412701635,赤藓糖醇T_T,5,保密,回顾经典&#34;&#34;乔的笑&#34;,2024-11-08 13:42:30,0,682,,陕西,否,https://i2.hdslb.com/bfs/face/46b057120ddebe63d1d1376f5d7f61c7fda17266.jpg
4893,246312568625,246621900432,二级评论,205078318,kzito,6,男,再让老登选上了包给你继续睡四年，你们民主党爱玩自各玩去吧老子要回家度假了[抠鼻],2024-11-08 14:25:04,0,222,,中国台湾,否,https://i1.hdslb.com/bfs/face/abae84b453d1bbff01b3719078fe26e3cdbf9ab1.jpg
4894,246312568625,246323446865,二级评论,382451094,空城里的猫,6,保密,拜登还在总统任期内呢，但是你想想多久没见过关于登子的新闻了，估计已经半隐退了，修养了一阵精神也好了不少[doge],2024-11-08 14:31:10,0,208,,山东,是,https://i0.hdslb.com/bfs/face/cb9732d28ce2dc6a079e9b4ba36df5dfd97a11c0.jpg
4895,246312568625,246626099952,二级评论,76366907,阿秋不睡懒觉,6,保密,精神好，病也好了,2024-11-08 15:11:34,0,227,,广东,是,https://i2.hdslb.com/bfs/face/49acbdbfb4855078b01ab71a0d2bf8945f3dc94c.jpg
4896,246312568625,246651867104,二级评论,1993625200,雨打飘零处,5,保密,稀也不窜了，一口气吃三个冰淇淋都不在话下[doge][doge][doge],2024-11-09 02:25:38,0,48,,广东,是,https://i1.hdslb.com/bfs/face/563da1e098fb84ac349406696c7a43de501ea3fc.jpg
4897,246618225008,246652291136,二级评论,335381815,A扑杀小天使A,6,保密,回复 @赤藓糖醇T_T : 上一次看到&#34;乔的笑&#34;还是在我为美国偷石油上[吃瓜],2024-11-09 02:34:34,0,36,,浙江,是,https://i1.hdslb.com/bfs/face/b5783225a0249056242f603e1869c55a4cf9f8a9.jpg
4898,246312568625,246377995201,二级评论,2033185697,不视凡尘众人愁,4,保密,智商重新回到高地了[doge],2024-11-09 08:45:18,0,18,鼠雀竟欲云遮日，不视凡尘为饥愁,河北,否,https://i2.hdslb.com/bfs/face/a53c6abb9db2065823a3a73da0a5d9e81e7c71f8.jpg
4899,246312568625,246682045472,二级评论,23014710,圣莫里兹的夏天,5,保密,终于不用装傻了，哈哈哈，智力恢复[呲牙],2024-11-09 09:23:00,0,29,,江苏,是,https://i0.hdslb.com/bfs/face/a70715dc34f58b56099d1b04d8882ab15660fea5.jpg
4900,246618225008,246385823649,二级评论,3493141806057785,枫霜花一墨点,5,男,回复 @赤藓糖醇T_T :这个真没绷住,2024-11-09 10:28:34,0,3,往昔又岂如今昔,辽宁,是,https://i2.hdslb.com/bfs/face/993e682aeccb8da79439ef35fc19706e0b79add8.jpg
4901,246312568625,246694463056,二级评论,350966712,来自嘀哩嘀哩的男人,5,保密,再也不用当傀儡了,2024-11-09 11:48:11,0,7,敲敲的来~  敲敲的走~ ,海南,是,https://i0.hdslb.com/bfs/face/92d630fcfba6bf4ac5e5a757a2735d41fc5c5b89.jpg
4902,246618225008,246726861904,二级评论,362391427,流量呐,6,男,回复 @赤藓糖醇T_T :妙啊,2024-11-09 19:41:17,0,0,精神状态不佳，不知道哪天会嗝屁,山东,否,https://i1.hdslb.com/bfs/face/43da2e1148f12ec171734281c2e30e6170927dd0.jpg
4903,0,246610965584,一级评论,392273413,步詹锅,6,男,拜登:历史会记得特朗普，你是我的手下败将。[doge],2024-11-08 12:17:50,10,774,祛除霉运,湖南,否,https://i1.hdslb.com/bfs/face/f1d6bba6354cdfef292b0d841170d6b9e8c8e12e.jpg
4904,246610965584,246316996865,二级评论,1329680286,震惊惊人发现,4,保密,唯一战胜特朗普的人,2024-11-08 13:14:37,0,237,,四川,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
4905,246610965584,246319489313,二级评论,695156168,Citrus丶醺,5,保密,并且不给特朗普翻盘的机会，太狠了[吃瓜],2024-11-08 13:45:11,0,188,,黑龙江,是,https://i2.hdslb.com/bfs/face/842f7fda4d37b796f47772b3e758e51695846ed3.jpg
4906,246319489313,246619783584,二级评论,434062829,今天晚上吃糖醋真龙,5,保密,回复 @Citrus丶醺 :卧槽,2024-11-08 13:59:54,0,14,每天都是新的一天 ,山东,否,https://i2.hdslb.com/bfs/face/5e59e2da11c196ae929d7ed4a339b262379552a4.jpg
4907,246319489313,246321278657,二级评论,508912998,少年夫妻老来伴,4,男,回复 @Citrus丶醺 :啥意思😳懂王要嘎?,2024-11-08 14:07:18,0,5,"曾经惺惺相惜
以为一生总有一知己
不争朝夕不弃不离原来只有我自己
",上海,否,https://i0.hdslb.com/bfs/face/bdc5d8a380b216c15c11d3a1a45ccf5d43a93c2d.jpg
4908,246321278657,246620631344,二级评论,283349618,超厉害的老邓头,5,男,回复 @少年夫妻老来伴 :20年，川普输给拜登。拜登对川普保持不败纪录,2024-11-08 14:10:29,0,111,如果你一定要走，我就当你死了,西藏,否,http://i2.hdslb.com/bfs/face/8a515782df984e2104e6f0bd9c48819559e96e67.jpg
4909,246321278657,246621276496,二级评论,527442946,丁真弋曲,5,保密,回复 @少年夫妻老来伴 :美国总统大选拜登赢了特朗普，然后现在退选了也不可能在选了，也就是说特朗普没机会赢拜登了（这里的赢指总统大选）,2024-11-08 14:17:43,0,137,cf手游玩玩竞猜,广东,否,https://i1.hdslb.com/bfs/face/f34b6a5ac1344f7c1c92689c4191a37001f64a43.jpg
4910,246610965584,246623067776,二级评论,20142928,碎钞机爸爸瞎糊弄,6,男,这次就是拜登下去慢了，才输得这么惨。不然输得好看点。但是自己儿子在那呢,2024-11-08 14:37:06,0,25,xbox id：operaor，另外:说出你的烦心事，让大家乐呵乐呵……,河南,是,https://i1.hdslb.com/bfs/face/94e9625072acc98fe12ba61ffbe94ea0e4cf4863.jpg
4911,246621276496,246328131697,二级评论,411682881,富兰克林2012,6,男,回复 @奥德吐温欧萨斯 :但是懂王也因此成为了成功阻止两次美国出现女总统的人。,2024-11-08 15:26:55,0,57,,未知,否,https://i0.hdslb.com/bfs/face/e1efe1253ddd3dc432f6397bf53dfa1d8749f20e.jpg
4912,246321278657,246353554225,二级评论,496169072,YAOHO,6,保密,回复 @少年夫妻老来伴 :特朗普不能再次竞选总统了（因为他已经赢了两次，不能连任了），在他整个竞选生涯中只有对上拜登的那场他输了。所以拜登成了唯一战胜特朗普的人,2024-11-09 02:56:51,0,37,,山西,否,https://i2.hdslb.com/bfs/face/82400d17baf1851f108bd420a62ab7ae1d387ecb.jpg
4913,246353554225,246407572321,二级评论,620647293,醉翁没有酒,5,男,回复 @YAOHO :绝代双骄[doge],2024-11-09 14:46:41,0,2,先谈养心殿，后拜瀑淋身,江苏,否,https://i0.hdslb.com/bfs/face/64655cccec74fc9d6751256bc961a8d04af325f3.jpg
4914,0,246312107601,一级评论,3835883,彷徨在二次元,6,男,如果是拜登的话，那么特朗普宾州可能就赢不下来，拜登才是真正的亡灵法师，人说民主党换掉拜登就注定了失败。这样耻辱让老登直接跳反。,2024-11-08 12:16:58,4,49,无,四川,否,http://i2.hdslb.com/bfs/face/6298b8bf3fb2a84990b92b886fdbb4fce89a543b.jpg
4915,246312107601,246618861056,二级评论,302405543,疯狂侯爵,5,保密,登子是宾州之子，他想让谁在宾州赢，谁就赢[歪嘴],2024-11-08 13:49:19,0,18,异端，异端，砰——砰——砰,陕西,否,https://i2.hdslb.com/bfs/face/ee38082bcefccfed78f464402140d1fad7e82217.jpg
4916,246618861056,246320627265,二级评论,416339679,乐正绫_,6,女,回复 @疯狂侯爵 :9月底的时候他在记者面前把maga帽子戴自己头上，刚好是他被哈哈姐背刺架空的时候。,2024-11-08 14:00:07,0,14,上海禾念Vsinger旗下虚拟歌手，乐正家族的大小姐。头顶呆毛，个性鲜明，因其元气的声线，对高音有很强的驾驭能力。,湖北,是,https://i0.hdslb.com/bfs/face/2c1aa34c7b637bd1942dfba6513b76e665e83470.jpg
4917,246320627265,246624716896,二级评论,302405543,疯狂侯爵,5,保密,回复 @乐正绫_ :戴就戴了，关键是戴完，直接顺走了，自己留下了[歪嘴],2024-11-08 14:57:28,0,4,异端，异端，砰——砰——砰,陕西,否,https://i2.hdslb.com/bfs/face/ee38082bcefccfed78f464402140d1fad7e82217.jpg
4918,246624716896,246627298320,二级评论,586131,梅克尔,6,保密,回复 @疯狂侯爵 :是呀还一直拿着上飞机了，说他是不小心拿的我可不信，明明很喜欢[笑哭],2024-11-08 15:24:43,0,7,随随便便的改画教室~学动画嘛，最重要的是要开心,天津,是,https://i0.hdslb.com/bfs/face/b7d748b92ae406c68f9217be11ceec35babb8b5e.jpg
4919,0,246312098897,一级评论,494466062,funnymadegobee,6,男,开始说夏皮洛，up你明显有点马后炮了,2024-11-08 12:16:35,2,11,,四川,否,https://i2.hdslb.com/bfs/face/f1dfaf6514ce6363f0a9d0dfe84190ce974b3bb1.jpg
4920,246312098897,246312146209,二级评论,494466062,funnymadegobee,6,男,我看你往期视频也没看到你聊夏皮洛为备选候选人。。。真马后炮？,2024-11-08 12:18:40,0,2,,四川,否,https://i2.hdslb.com/bfs/face/f1dfaf6514ce6363f0a9d0dfe84190ce974b3bb1.jpg
4921,246312098897,246313723585,二级评论,73239890,Romeo大法好,6,保密,这也没法预测，毕竟大家都有信息茧房，他能给我们提供统筹起来的评论也已经很不错了,2024-11-08 12:37:54,0,1,,上海,否,https://i2.hdslb.com/bfs/face/b3ab4cfee245a40cf302812e228ae24a35963452.jpg
4922,0,246311945537,一级评论,299067892,哈哈哥2020,6,男,非常好  非常好,2024-11-08 12:14:44,0,0,都是弟弟,江苏,否,http://i1.hdslb.com/bfs/face/92f443ca20f746bf144f5eb981a3ffe3cb6bdab2.jpg
4923,0,246610668656,一级评论,691510241,叛逆的BY,6,保密,拜登子  我一直错怪你了[doge] 你果然才是懂王的最爱[笑哭],2024-11-08 12:13:19,4,1800,我不知道  该怎么做才好 空空的脑袋 想要装进满天繁星 空洞的信儿 何时接受到信号  是时候停止原地踏步  与记忆们一同 找回我的青春 梦死,重庆,是,https://i2.hdslb.com/bfs/face/339a2a62ea9ac714dc23168bf7b0f8f41a36e34c.jpg
4924,246610668656,246320297041,二级评论,89563253,柚春youciun,6,保密,哈哈姐：原来我是你俩play中的一环？,2024-11-08 13:55:35,0,157,●﹏●,贵州,否,https://i2.hdslb.com/bfs/face/1c713c8f869d2d6ed57081d86a4945c3443da386.jpg
4925,246610668656,246324427729,二级评论,384247259,edixifne,6,保密,民主党欺负自己人太狠了，结果又是选哈里斯又是逆天言论助攻懂王，看似随意其实都是老政客埋的雷,2024-11-08 14:44:08,0,138,,山西,否,https://i2.hdslb.com/bfs/face/1fcf7aee4939e9f5d8cf0a41ba33fa92a45c4c97.jpg
4926,246320297041,246692162096,二级评论,276857109,ZhengJi-ZJ,6,保密,回复 @柚春youciun : 你笑啊！,2024-11-09 11:20:08,0,2,,广东,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
4927,246320297041,246406355937,二级评论,516377555,b站狗狗鉴赏官,5,保密,回复 @柚春youciun :[喜极而泣][喜极而泣][喜极而泣],2024-11-09 14:31:26,0,0,,广东,否,https://i2.hdslb.com/bfs/face/9cd91ea2e3080d8a9a422b7208ef59df76ea5700.jpg
4928,0,246610514176,一级评论,182009132,羅薩里奧神鷹,6,男,民主党感觉都是木偶啊？无论是老登还是哈哈感觉都是比较弱势的，选哈哈完全是没别人了，哈哈好拿捏？,2024-11-08 12:13:14,10,79,愿你走出半生，归来仍是少年,吉林,否,https://i2.hdslb.com/bfs/face/c439edad384f3f0d9dea0cd0bd49aaa40f10021d.jpg
4929,246610514176,246611026640,二级评论,35619927,无奈的良崽,5,保密,确实是这样的，民主党是美国政客的民主党，当选的总统都是政客的傀儡，自己能决定的东西很少,2024-11-08 12:19:54,0,19,星空下的我与星空上的风景,山东,否,https://i0.hdslb.com/bfs/face/bf04359ffe08e751e4d140dc8ab1cde4ed375c6c.jpg
4930,246610514176,246313060465,二级评论,77302696,X-saber,5,保密,民主党早就被各种拳师腐化到只剩个空壳了，现在的共和党才是老民主党，至于老共和党呢，更是被maga人车的干干净净[吃瓜],2024-11-08 12:27:40,0,51,,广东,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
4931,246610514176,246616405840,二级评论,90219408,酒林浊客,6,男,哈哈哈是纯傀儡，只会钻营，老登是精力不济了管不了那么多，年轻的时候还是很能打的，而且有时候露一手还是能在政治斗争中起到很关键的作用，比如随手收拾掉了一顿不安分的小日子。,2024-11-08 13:19:22,0,23,沙,四川,是,https://i0.hdslb.com/bfs/face/f827e7397bf5a15c29408b58d7e32b7b1a4377bd.jpg
4932,246610514176,246616879040,二级评论,437448219,喜马相伴,5,男,民主党的传统是你没当上总统，你就不算是大佬。你能力强资金广，那是你的优势，但是你没有当上总统，没有一把手二把手的资历，你的地位就不能得到全面的肯定。,2024-11-08 13:26:54,0,42,不作不死，活着挺好。,河北,否,https://i0.hdslb.com/bfs/face/b440cecae6d564f4b2a4047d1a3c3fa5267a0736.jpg
4933,246610514176,246318640897,二级评论,180220153,晚枫醉梦,5,保密,民主党奥观海幕后主导，其他大佬早已不满,2024-11-08 13:34:24,0,10,,浙江,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
4934,246616405840,246617902496,二级评论,3546779131840600,老六就市喔,2,保密,回复 @酒林浊客 :拜登老头四年前还是很精神的思维也很敏捷，结果当了四年总统整个人的状态断崖式下跌[doge],2024-11-08 13:39:04,0,14,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
4935,246617902496,246618321808,二级评论,90219408,酒林浊客,6,男,回复 @老六就市喔 :毕竟年纪大了，不是所有老年人都能和川普一样，一大把年纪了还能那么有精力。,2024-11-08 13:42:12,0,6,沙,四川,是,https://i0.hdslb.com/bfs/face/f827e7397bf5a15c29408b58d7e32b7b1a4377bd.jpg
4936,246610514176,246618985984,二级评论,2413512,随心而梦,6,男,希拉里失败之后，按照惯例特朗普连胜胜率很大，所以才把拜登推出来当炮灰，和这次的哈哈一样,2024-11-08 13:50:45,0,4,,安徽,否,http://i0.hdslb.com/bfs/face/c10d9014f5c57d3f63e8883d6c97fe5df3ec29ae.jpg
4937,246616405840,246629841376,二级评论,3546652977662807,账号已注销,0,保密,回复 @酒林浊客 :最后被自己人逼下台了还能玩这么一手把什么奥黑子佩洛西给耍了连两院都有可能丢掉要是特朗普真拿下了两院加上最高法那真要清算一波民主党了都搞刺杀了不能忍[doge_金箍][doge_金箍][doge_金箍]最后几个月拜登一直待在老家说给哈哈姐拉选票结果几个要白粥都给了懂王肯定是拜登授意了[doge_金箍][doge_金箍][doge_金箍],2024-11-08 15:54:08,0,5,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
